id,created_at,name,slug,updated_at,url,checksum,counter
154,1368489600,poker,poker,1368489600,https://www.igdb.com/categories/poker,95d1b81f-be00-0e38-6d8a-95ca699ea5f9,4
7511,1507248000,makibishi,makibishi,1507248000,https://www.igdb.com/categories/makibishi,64292a58-93b7-1715-b6c9-ed20968a9991,7
5293,1507161600,boulder,boulder,1507161600,https://www.igdb.com/categories/boulder,25de86be-c5da-ad0f-c96c-3c087fc57851,7
6588,1507248000,prestige,prestige,1507248000,https://www.igdb.com/categories/prestige,82e79dcd-387b-294a-b36b-216530a3d1be,13
4244,1507075200,train level,train-level,1507075200,https://www.igdb.com/categories/train-level,66a26f89-a1ba-6a44-f5bd-a5c43801fc82,14
982,1398124800,brawler,brawler,1398124800,https://www.igdb.com/categories/brawler,88f92bca-ade9-761f-ec3f-797759d50cf0,8
9205,1507680000,tripartite conflict,tripartite-conflict,1507680000,https://www.igdb.com/categories/tripartite-conflict,91fe5622-d41e-d457-228e-b735c9b572d6,9
5254,1507161600,d.i.c.e. awards 2017,dice-awards-2017,1507161600,https://www.igdb.com/categories/dice-awards-2017,06db1982-193d-533c-4a26-0110a37537ee,10
5274,1507161600,whiteboard,whiteboard,1507161600,https://www.igdb.com/categories/whiteboard,5d9e64b3-4a82-5d6a-ea50-f78d3fc334c9,14
2830,1475280000,last stand,last-stand,1475280000,https://www.igdb.com/categories/last-stand,414c3c0d-718e-fbd9-312e-569bfca13f80,6
5273,1507161600,rug,rug,1507161600,https://www.igdb.com/categories/rug,d6b3216f-4c1a-c9a4-1c2b-9e469d534636,43
5789,1507248000,realism,realism,1507248000,https://www.igdb.com/categories/realism,7a76dc46-fc65-c7ee-9582-a4197f5ba147,27
13511,1512777600,schofield model 3,schofield-model-3,1512777600,https://www.igdb.com/categories/schofield-model-3,a89d1d50-bdfe-d644-d6fa-5db896df356d,1
5215,1507161600,game developers choice awards 2017,game-developers-choice-awards-2017,1507161600,https://www.igdb.com/categories/game-developers-choice-awards-2017,63b8b435-6971-8c74-fda0-8cb400eea32d,7
6497,1507248000,taunting,taunting,1507248000,https://www.igdb.com/categories/taunting,e79670b2-451b-a0c7-6911-1c5a4f278a96,9
7059,1507248000,upgrade tattoo,upgrade-tattoo,1507248000,https://www.igdb.com/categories/upgrade-tattoo,a22aa0cd-9a91-4e24-d531-36781bd1cca1,2
10036,1507680000,heavy,heavy,1507680000,https://www.igdb.com/categories/heavy,35799529-24df-8d36-b0d5-4bb668aab520,14
9357,1507680000,negotiation,negotiation,1507680000,https://www.igdb.com/categories/negotiation,e926864c-af37-2b9f-f401-f6eb94229430,4
9438,1507680000,tumbleweed,tumbleweed,1507680000,https://www.igdb.com/categories/tumbleweed,cc5953f0-66f3-acab-3d8f-19e11ae98dbb,2
23835,1560038400,hyrule,hyrule,1560038400,https://www.igdb.com/categories/hyrule,d7bed146-d163-16f1-4f6d-c4177427d176,2
4796,1507075200,playstation experience 2015,playstation-experience-2015,1507075200,https://www.igdb.com/categories/playstation-experience-2015,fd12a943-949f-9d2c-38bc-484496d7d701,19
9370,1507680000,el dorado,el-dorado,1507680000,https://www.igdb.com/categories/el-dorado,15e6c5b3-9fd7-b0c1-566c-2625922c430e,2
5552,1507248000,fmod,fmod,1507248000,https://www.igdb.com/categories/fmod,2870f8eb-89ce-15f0-aac9-06b4a453a310,11
10175,1507766400,health drink,health-drink,1507766400,https://www.igdb.com/categories/health-drink,bc4434d7-30e0-f881-72a1-2a6c401daeea,6
12743,1512691200,ice axe,ice-axe,1512691200,https://www.igdb.com/categories/ice-axe,8a7c8094-885e-bb32-80c7-24afd3e5f786,2
5621,1507248000,anchor,anchor,1507248000,https://www.igdb.com/categories/anchor,9b5f69b8-af6f-cbaf-08ce-f753a041d42d,7
10279,1507766400,pip-boy,pip-boy,1507766400,https://www.igdb.com/categories/pip-boy,1a8e4af3-b3de-d004-9bb7-a1e195e91e43,5
1931,1442275200,dice,dice,1442275200,https://www.igdb.com/categories/dice,35c06145-23f3-4db9-5cd9-aa1151fd70dd,9
5109,1507161600,reward sound,reward-sound,1507161600,https://www.igdb.com/categories/reward-sound,55334e16-0e4c-6999-694e-2b1f08d1a135,23
12383,1512691200,tapir,tapir,1512691200,https://www.igdb.com/categories/tapir,fc989ad7-dcde-d488-52f9-eb724b75cf8c,1
10085,1507766400,naval mine,naval-mine,1507766400,https://www.igdb.com/categories/naval-mine,7c108bb5-26bb-7f3a-48d4-2a39682031e2,6
5972,1507248000,first person map reading,first-person-map-reading,1507248000,https://www.igdb.com/categories/first-person-map-reading,d126d6b1-5e7c-5df1-fd10-1f250a7248e8,6
10116,1507766400,prospector,prospector,1507766400,https://www.igdb.com/categories/prospector,a2ba5929-1a2d-8615-e42f-89e2f54f5667,1
12907,1512777600,unclimbable hills,unclimbable-hills,1512777600,https://www.igdb.com/categories/unclimbable-hills,4b3b0572-a905-9794-ca50-ddb75131ff47,8
4992,1507161600,infinite ammo,infinite-ammo,1507161600,https://www.igdb.com/categories/infinite-ammo,446f262e-2f5c-5145-4e5e-f7972a59ddd5,25
21424,1528848000,red dead redemption,red-dead-redemption,1528848000,https://www.igdb.com/categories/red-dead-redemption,8073805f-f86e-e361-aaf8-e38050a90580,1
3537,1489795200,wingsuit,wingsuit,1489795200,https://www.igdb.com/categories/wingsuit,9c0c6bc6-b5ae-1f65-f4f4-5582f8ccba3e,5
7657,1507248000,vulture,vulture,1507248000,https://www.igdb.com/categories/vulture,3bdeb7d5-5e56-b09d-e9e5-ce7c45042fad,5
9548,1507680000,ash,ash,1507680000,https://www.igdb.com/categories/ash,74a5f084-800e-05e6-8250-76343ec4c92b,4
1014,1399075200,blackjack,blackjack,1399075200,https://www.igdb.com/categories/blackjack,f3743353-358a-21ca-6d80-0c6ac015b629,2
9046,1507507200,vodka,vodka,1507507200,https://www.igdb.com/categories/vodka,fecf48b4-08dd-928b-3eee-699aa3d7de6e,14
9763,1507680000,energy cell,energy-cell,1507680000,https://www.igdb.com/categories/energy-cell,2e678ec7-9a5e-8a28-263b-dc08b1a9acd2,9
4684,1507075200,eagle,eagle,1507075200,https://www.igdb.com/categories/eagle,db674bc3-3d97-7eff-1d10-de58feff1856,6
10378,1507766400,5.56mm round,5-dot-56mm-round,1507766400,https://www.igdb.com/categories/5-dot-56mm-round,cc89a957-a70e-0739-e859-c0c24098ad35,10
16809,1515888000,playstation experience 2017,playstation-experience-2017,1515888000,https://www.igdb.com/categories/playstation-experience-2017,92a95a22-7d42-1b56-2b39-d46e221f0dd2,5
10282,1507766400,mentats,mentats,1507766400,https://www.igdb.com/categories/mentats,31912f26-0ee8-3439-3db0-6603b90c596d,5
4669,1507075200,kimono,kimono,1507075200,https://www.igdb.com/categories/kimono,3056f35f-d475-e431-0014-540295fc938b,3
6012,1507248000,timed decisions,timed-decisions,1507248000,https://www.igdb.com/categories/timed-decisions,9dc0242a-2c8f-08dd-bf2b-b1dde568277c,8
6026,1507248000,sandbag,sandbag,1507248000,https://www.igdb.com/categories/sandbag,21130310-3408-fd1a-2356-f69dd5ba6393,32
2387,1463529600,superhero,superhero,1463529600,https://www.igdb.com/categories/superhero,7be2da04-4038-5a6b-022a-58e13a827c91,11
14097,1512777600,most anticipated game: winner - 2016 (the game awards),most-anticipated-game-winner-2016-the-game-awards,1512777600,https://www.igdb.com/categories/most-anticipated-game-winner-2016-the-game-awards,3ed0f13c-43b6-1c89-6e87-5cf8a23b4846,1
12039,1512691200,hyrulian,hyrulian,1512691200,https://www.igdb.com/categories/hyrulian,72bd65e8-d859-e24b-fddb-427ddc6ce24d,5
13512,1512777600,lemat revolver,lemat-revolver,1512777600,https://www.igdb.com/categories/lemat-revolver,b6d5c473-db38-215c-3d06-9a9c861192c9,1
14065,1512777600,best narrative: winner - 2016 (the game awards),best-narrative-winner-2016-the-game-awards,1512777600,https://www.igdb.com/categories/best-narrative-winner-2016-the-game-awards,f2aca550-9331-f41e-b6b8-a71ed2ff96b3,1
7655,1507248000,multiple death animations,multiple-death-animations,1507248000,https://www.igdb.com/categories/multiple-death-animations,630abe98-e800-a484-6e12-50a082d6b516,16
5320,1507248000,hit points,hit-points,1507248000,https://www.igdb.com/categories/hit-points,343ac798-a6d5-0481-fee2-80b20a7ef255,39
6443,1507248000,urn,urn,1507248000,https://www.igdb.com/categories/urn,5b75f467-5806-6455-22c9-fb7b2980b8d2,3
7054,1507248000,turret sequence,turret-sequence,1507248000,https://www.igdb.com/categories/turret-sequence,d15cd849-d03c-83e7-7dab-d72b5b970e6f,15
5622,1507248000,net,net,1507248000,https://www.igdb.com/categories/net,20678084-4e37-9c7b-a220-dcdeec884726,11
2206,1455667200,indiana jones,indiana-jones,1455667200,https://www.igdb.com/categories/indiana-jones,3689adb4-f39f-0428-2902-b68b513fe2d6,1
13126,1512777600,tressfx,tressfx,1512777600,https://www.igdb.com/categories/tressfx,b3769e1c-e50d-dff5-07e9-0c8ef4c57cf8,2
14052,1512777600,the game awards nominee 2016,the-game-awards-nominee-2016,1512777600,https://www.igdb.com/categories/the-game-awards-nominee-2016,ba437355-9c60-c1d7-18be-2ca2b5ee1fcb,30
7112,1507248000,dream sequence,dream-sequence,1507248000,https://www.igdb.com/categories/dream-sequence,0bfaa75d-6656-678c-a4c9-5cd53baafbf7,18
7125,1507248000,girders,girders,1507248000,https://www.igdb.com/categories/girders,a1bca265-3bd6-1776-3eaf-1c0b1f632f0b,10
4936,1507161600,blaster,blaster,1507161600,https://www.igdb.com/categories/blaster,677dc0c1-6210-7110-ee07-07c391e2fe1b,11
444,1381104000,jet,jet,1381104000,https://www.igdb.com/categories/jet,77af1b5e-03e4-68ea-abf3-73aff57a45a4,5
465,1381708800,future,future,1381708800,https://www.igdb.com/categories/future,6d5424b3-a5d5-ee42-05c1-4d2a5c9dd3e0,4
6296,1507248000,griefing,griefing,1507248000,https://www.igdb.com/categories/griefing,997772c4-1573-3a2f-f739-bbbd6372bc0c,17
8806,1507507200,persistent corpses,persistent-corpses,1507507200,https://www.igdb.com/categories/persistent-corpses,23dd983b-669d-f3f8-737c-a2e3d9e3d050,14
12081,1512691200,best game direction: winner - 2017 (the game awards),best-game-direction-winner-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-game-direction-winner-2017-the-game-awards,adbfd90b-c15a-8b65-62cd-74102bd01a99,1
35,1320537600,greek mythology,greek-mythology,1323216000,https://www.igdb.com/categories/greek-mythology,cc2c7aca-68f1-b8a7-f7f4-34517c4c4b8e,8
11198,1512691200,tether,tether,1512691200,https://www.igdb.com/categories/tether,4b9f9aac-4817-9f01-f03b-40949dce46e7,2
4336,1507075200,famous quotes,famous-quotes,1507075200,https://www.igdb.com/categories/famous-quotes,68246a41-9d27-a98d-a772-1344d2c66b02,14
4466,1507075200,pax south 2017,pax-south-2017,1507075200,https://www.igdb.com/categories/pax-south-2017,16892269-44d8-1218-b3b8-f536d52bc791,5
3182,1483401600,heroes,heroes,1483401600,https://www.igdb.com/categories/heroes,d3212ac8-2dc0-fff4-7e88-22d94347ecc9,11
12862,1512777600,road speed bonus,road-speed-bonus,1512777600,https://www.igdb.com/categories/road-speed-bonus,a6acead2-88c9-a26a-623c-8512917368be,2
10697,1507766400,first person hug,first-person-hug,1507766400,https://www.igdb.com/categories/first-person-hug,7d007f0c-2689-b97a-7f42-c8b0942c6b5f,5
4288,1507075200,palette swap,palette-swap,1507075200,https://www.igdb.com/categories/palette-swap,dca5671c-b039-b34e-cfd8-3c04dafa4d1c,33
6102,1507248000,fight yourself,fight-yourself,1507248000,https://www.igdb.com/categories/fight-yourself,09fcb84f-5e30-9297-9210-745134a59150,12
6810,1507248000,goron,goron,1507248000,https://www.igdb.com/categories/goron,59bc4a8b-ff61-b980-ade3-0db74749c568,6
6968,1507248000,blunderbuss,blunderbuss,1507248000,https://www.igdb.com/categories/blunderbuss,972ac8ab-d2b8-5f49-c182-43f6b4a16b25,2
328,1372896000,ants,ants,1372896000,https://www.igdb.com/categories/ants,48ec3224-377b-c9d9-c91a-04e6387f9218,3
4447,1507075200,boxing glove,boxing-glove,1507075200,https://www.igdb.com/categories/boxing-glove,d759c987-674f-6dfb-abf3-87627620abb0,6
4534,1507075200,native american,native-american,1507075200,https://www.igdb.com/categories/native-american,19bcd79a-1d90-e549-39e5-65f73e12a9bf,6
1536,1429315200,jungle,jungle,1429315200,https://www.igdb.com/categories/jungle,9411ba0b-8d76-41a6-7e86-fb512d88457a,5
13034,1512777600,generation shift,generation-shift,1512777600,https://www.igdb.com/categories/generation-shift,af0bc897-de1f-e6f4-c78b-2610f02ae216,1
3483,1489017600,marriage,marriage,1489017600,https://www.igdb.com/categories/marriage,6c7d893d-7539-f8c5-bb13-8e44c070a328,14
4314,1507075200,crocodilians,crocodilians,1507075200,https://www.igdb.com/categories/crocodilians,52f8f2ec-74df-3a86-556b-d9aa899c8ccb,5
6215,1507248000,fuel tank,fuel-tank,1507248000,https://www.igdb.com/categories/fuel-tank,37f97255-4b09-c193-b0c0-0ac8d42782c2,8
5119,1507161600,column,column,1507161600,https://www.igdb.com/categories/column,19235e2e-e7e4-f200-56ec-777c3ac779ba,34
6930,1507248000,turpentine,turpentine,1507248000,https://www.igdb.com/categories/turpentine,e3da521f-759c-a1ef-b6c7-ba074d727557,3
3630,1491523200,sheep,sheep,1491523200,https://www.igdb.com/categories/sheep,4a235af9-76c9-431a-dd6c-6566abf5bde4,11
4172,1507075200,graphic filter,graphic-filter,1507075200,https://www.igdb.com/categories/graphic-filter,e0799768-e730-fb24-0427-5584b3fe0fcf,6
5532,1507248000,pelt,pelt,1507248000,https://www.igdb.com/categories/pelt,857d2d3b-a944-5cab-918c-0a2856c28d69,5
5839,1507248000,slope sliding,slope-sliding,1507248000,https://www.igdb.com/categories/slope-sliding,d8752e8d-ffd2-be84-8446-800afef61568,14
6006,1507248000,cutscene pause,cutscene-pause,1507248000,https://www.igdb.com/categories/cutscene-pause,4a54b164-5e6c-7df1-8240-f5683ea442c3,12
389,1373932800,hack and slash,hack-and-slash,1373932800,https://www.igdb.com/categories/hack-and-slash,637864e8-965e-8269-84fe-dad63a7f6255,32
2451,1465948800,physics puzzles,physics-puzzles,1465948800,https://www.igdb.com/categories/physics-puzzles,b1c9ec18-97c6-b16c-ed76-4f5b271b82fb,1
4717,1507075200,off-tv play,off-tv-play,1507075200,https://www.igdb.com/categories/off-tv-play,06229f19-3dea-e12c-6a39-ea219b5816f0,14
4606,1507075200,chips,chips,1507075200,https://www.igdb.com/categories/chips,c5427d91-7a70-18bd-b0d6-8e70f7e683ea,6
9978,1507680000,roulette table,roulette-table,1507680000,https://www.igdb.com/categories/roulette-table,0d7bb596-138b-f4d4-c777-28d707a707d1,3
4549,1507075200,snowball,snowball,1507075200,https://www.igdb.com/categories/snowball,07752594-2651-4017-ce20-47c4c1f3fce4,5
5767,1507248000,iron,iron,1507248000,https://www.igdb.com/categories/iron,692a2f3c-285a-f3ad-5089-69d2c3eb6b5e,6
9924,1507680000,snuff,snuff,1507680000,https://www.igdb.com/categories/snuff,c99a8ace-25dc-c485-5a55-cafb09e16503,1
9972,1507680000,sitting down,sitting-down,1507680000,https://www.igdb.com/categories/sitting-down,6fad83a3-81ca-5607-a514-0744696b7f26,11
5305,1507248000,pax prime 2013,pax-prime-2013,1507248000,https://www.igdb.com/categories/pax-prime-2013,06f04646-f588-9393-1d39-698201c07eda,30
8308,1507420800,sequel by a different developer,sequel-by-a-different-developer,1507420800,https://www.igdb.com/categories/sequel-by-a-different-developer,6a1fd1e6-38b5-b98c-3a88-b097b51cd9cb,6
5345,1507248000,same name reboot,same-name-reboot,1507248000,https://www.igdb.com/categories/same-name-reboot,adc58fd1-eb18-47f3-8dac-18096759cb72,11
9311,1507680000,rail shooting segment,rail-shooting-segment,1507680000,https://www.igdb.com/categories/rail-shooting-segment,33672101-8318-55c4-37c3-c41982fdce48,17
6341,1507248000,muzzle flash,muzzle-flash,1507248000,https://www.igdb.com/categories/muzzle-flash,d9b48d0a-c16c-2566-fd1e-61ec343bb2a7,25
11311,1512691200,mentor,mentor,1512691200,https://www.igdb.com/categories/mentor,ce7d083e-c99a-c9fd-cdf3-3acde098f08d,12
9365,1507680000,single-player hit marker,single-player-hit-marker,1507680000,https://www.igdb.com/categories/single-player-hit-marker,93b4cb60-b526-b6dc-0042-1ed20c44951a,3
9329,1507680000,secret past,secret-past,1507680000,https://www.igdb.com/categories/secret-past,dd3d2032-8647-c944-a5d8-cc22e4c2fc9d,11
7364,1507248000,exploding head,exploding-head,1507248000,https://www.igdb.com/categories/exploding-head,5a71324c-e2ce-607d-8a0d-2b614c8a5a12,13
6329,1507248000,spectating,spectating,1507248000,https://www.igdb.com/categories/spectating,fa7bbe7b-39b9-956e-6059-f56a0426c14c,11
6364,1507248000,weapon workshops,weapon-workshops,1507248000,https://www.igdb.com/categories/weapon-workshops,471ba84a-c35c-ed1a-abdf-a0255f184394,8
6375,1507248000,action one-liners,action-one-liners,1507248000,https://www.igdb.com/categories/action-one-liners,c5d48144-fa2e-d493-ee64-78ee48e6e1a6,12
6990,1507248000,bunker,bunker,1507248000,https://www.igdb.com/categories/bunker,00e5a7aa-64cd-3fbc-1ba8-0d4920f23c53,3
7343,1507248000,disc streaming,disc-streaming,1507248000,https://www.igdb.com/categories/disc-streaming,eed686f4-a5a9-14ce-d88d-8974f24d6601,15
12377,1512691200,.45 defender,dot-45-defender,1512691200,https://www.igdb.com/categories/dot-45-defender,494e1414-5f59-5186-0e2c-566558c685e2,2
7380,1507248000,medical herb,medical-herb,1507248000,https://www.igdb.com/categories/medical-herb,22c8a904-3202-b8b8-4969-f23d4a0dc9e9,3
9026,1507507200,capture the... what?,capture-the-dot-dot-dot-what,1507507200,https://www.igdb.com/categories/capture-the-dot-dot-dot-what,436cd17e-9239-daaf-bcba-aeff56f738e7,5
17426,1528848000,action puzzle,action-puzzle,1528848000,https://www.igdb.com/categories/action-puzzle,e79eae24-dce0-4f74-df01-4ee35ab17a2a,1
7437,1507248000,ghoul,ghoul,1507248000,https://www.igdb.com/categories/ghoul,c4b7a010-7522-e2b5-c02c-221d3dcc2ed5,9
7465,1507248000,matches,matches,1507248000,https://www.igdb.com/categories/matches,9bd4c56d-220b-bf23-62fd-af2ffe1edddd,8
4523,1507075200,launch titles,launch-titles,1507075200,https://www.igdb.com/categories/launch-titles,6c9b24a0-a31f-b548-ee2b-a7a613f51dd2,13
5518,1507248000,punctuation mark above head,punctuation-mark-above-head,1507248000,https://www.igdb.com/categories/punctuation-mark-above-head,4ad4030e-0d6d-5b54-0120-6143c5b49d1f,15
13510,1512777600,lever-action rifle,lever-action-rifle,1512777600,https://www.igdb.com/categories/lever-action-rifle,771117f6-c862-2bd7-8020-bc9d69bf436a,2
9490,1507680000,fire hose cabinet,fire-hose-cabinet,1507680000,https://www.igdb.com/categories/fire-hose-cabinet,d5ce750e-bcda-4ccb-598b-9ba1697f31a1,5
5510,1507248000,formal clothing,formal-clothing,1507248000,https://www.igdb.com/categories/formal-clothing,239a23ed-e9dd-5032-e740-a19c4e0a105f,13
4535,1507075200,raccoon,raccoon,1507075200,https://www.igdb.com/categories/raccoon,92477ef1-17c7-7b66-2342-0a297acf241e,4
5044,1507161600,trail,trail,1507161600,https://www.igdb.com/categories/trail,042337d6-52b7-518d-df0d-64863b770473,7
14069,1512777600,best action/adventure game: nominee - 2016 (the game awards),best-action-slash-adventure-game-nominee-2016-the-game-awards,1512777600,https://www.igdb.com/categories/best-action-slash-adventure-game-nominee-2016-the-game-awards,f952bb22-2ac4-2b12-f818-f41612253f92,4
12080,1512691200,best game direction: nominee - 2017 (the game awards),best-game-direction-nominee-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-game-direction-nominee-2017-the-game-awards,42ac80ce-6e20-94a0-12e8-4091ba208e21,5
12084,1512691200,best audio design: nominee - 2017 (the game awards),best-audio-design-nominee-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-audio-design-nominee-2017-the-game-awards,eea1fb45-d141-3a09-11fd-9b81523cc621,5
14064,1512777600,best narrative: nominee - 2016 (the game awards),best-narrative-nominee-2016-the-game-awards,1512777600,https://www.igdb.com/categories/best-narrative-nominee-2016-the-game-awards,3e00805a-e0de-26f5-416a-2beb597ac0c2,5
5977,1507248000,wooden shield,wooden-shield,1507248000,https://www.igdb.com/categories/wooden-shield,ce823216-6156-d536-9bcd-44c4327631df,2
14068,1512777600,best performance: winner - 2016 (the game awards),best-performance-winner-2016-the-game-awards,1512777600,https://www.igdb.com/categories/best-performance-winner-2016-the-game-awards,9a5b4fad-b80a-a7fb-4e53-1f36cbd4e540,1
14063,1512777600,best studio/game direction: nominee - 2016 (the game awards),best-studio-slash-game-direction-nominee-2016-the-game-awards,1512777600,https://www.igdb.com/categories/best-studio-slash-game-direction-nominee-2016-the-game-awards,3808542d-baa9-e75d-62e8-7821441cae31,5
12079,1512691200,game of the year: winner - 2017 (the game awards),game-of-the-year-winner-2017-the-game-awards,1512691200,https://www.igdb.com/categories/game-of-the-year-winner-2017-the-game-awards,26becd1a-d531-6daa-6e4a-462f49f1bb7d,1
14067,1512777600,best performance: nominee - 2016 (the game awards),best-performance-nominee-2016-the-game-awards,1512777600,https://www.igdb.com/categories/best-performance-nominee-2016-the-game-awards,d497233a-bf01-fc41-4d1a-188470366f77,3
12082,1512691200,best art direction: nominee - 2017 (the game awards),best-art-direction-nominee-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-art-direction-nominee-2017-the-game-awards,017f20e7-0085-2719-8142-442c56da831c,5
12083,1512691200,best score/music: nominee - 2017 (the game awards),best-score-slash-music-nominee-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-score-slash-music-nominee-2017-the-game-awards,45db84af-3d5a-33e5-89bd-7688e4c32005,6
15078,1512864000,the game awards 2015,the-game-awards-2015,1512864000,https://www.igdb.com/categories/the-game-awards-2015,bd141585-9a28-2b2f-bf86-28b6260b5aea,5
12086,1512691200,best action/adventure game: winner - 2017 (the game awards),best-action-slash-adventure-game-winner-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-action-slash-adventure-game-winner-2017-the-game-awards,99e59643-7d07-115a-0cf5-7025173aaf38,1
12085,1512691200,best action/adventure game: nominee - 2017 (the game awards),best-action-slash-adventure-game-nominee-2017-the-game-awards,1512691200,https://www.igdb.com/categories/best-action-slash-adventure-game-nominee-2017-the-game-awards,b2e9b6a8-457a-d077-ef08-723fdc482744,5
9128,1507593600,komodo dragon,komodo-dragon,1507593600,https://www.igdb.com/categories/komodo-dragon,d06a4c9d-762c-dd3b-542a-7012b3870026,1
12157,1512691200,most anticipated game: nominee - 2017 (the game awards),most-anticipated-game-nominee-2017-the-game-awards,1512691200,https://www.igdb.com/categories/most-anticipated-game-nominee-2017-the-game-awards,893eed51-48c7-4535-ee01-52727a4a00e5,5
21108,1528848000,uncharted 2: among thieves™ game,uncharted-2-among-thieves-game,1528848000,https://www.igdb.com/categories/uncharted-2-among-thieves-game,58360f2a-7e7a-b115-105d-92231d48e564,1
5964,1507248000,flaming weapon,flaming-weapon,1507248000,https://www.igdb.com/categories/flaming-weapon,bc04d776-43ee-8a30-6242-dd3c119f65b5,5
5151,1507161600,internet culture reference,internet-culture-reference,1507161600,https://www.igdb.com/categories/internet-culture-reference,79ae1f03-69fb-993e-f880-173d2351b340,18
8171,1507248000,welsh accent,welsh-accent,1507248000,https://www.igdb.com/categories/welsh-accent,0c5cce10-9cfb-5c82-cc11-befd0f10f306,3
174,1371945600,arpg - action rpg,arpg-action-rpg,1462579200,https://www.igdb.com/categories/arpg-action-rpg,98fd3376-e99b-d4f1-cfaa-ce492fd4ea0e,13
4175,1507075200,press a to start,press-a-to-start,1507075200,https://www.igdb.com/categories/press-a-to-start,72f1a156-9f6f-4006-841f-69aecc88169c,2
9247,1507680000,hazardous water,hazardous-water,1507680000,https://www.igdb.com/categories/hazardous-water,b7087b55-af3a-bc7a-5feb-5a3adf5988a0,8
8221,1507248000,real time game clock,real-time-game-clock,1507248000,https://www.igdb.com/categories/real-time-game-clock,6e659a56-c705-8a55-02ae-9769c3bb6386,8
8299,1507420800,orphan,orphan,1507420800,https://www.igdb.com/categories/orphan,ee3c1157-4ed5-1835-1fd1-7b87a2b7eb7f,6
8179,1507248000,game developers choice awards 2013,game-developers-choice-awards-2013,1507248000,https://www.igdb.com/categories/game-developers-choice-awards-2013,3868d66d-7ad9-e5d4-10d1-8ef8ab352f4f,4
21250,1528848000,mass effect 3,mass-effect-3,1528848000,https://www.igdb.com/categories/mass-effect-3,50fd411c-d293-5089-9caa-35efe21166bf,1
5260,1507161600,inconvenient malfunction,inconvenient-malfunction,1507161600,https://www.igdb.com/categories/inconvenient-malfunction,39fa9109-2180-4049-0f97-27db0558f579,22
2446,1465862400,alternative solutions,alternative-solutions,1465862400,https://www.igdb.com/categories/alternative-solutions,c9a56b7e-3d63-cd77-0903-ffd27f7abdd3,1
5697,1507248000,pacifist playthrough,pacifist-playthrough,1507248000,https://www.igdb.com/categories/pacifist-playthrough,2fc3af11-5fc4-e3b8-a8f0-a321fcf98455,17
5500,1507248000,nuclear bomb,nuclear-bomb,1507248000,https://www.igdb.com/categories/nuclear-bomb,59736b5c-2d56-79a3-10b0-29af5d3e9e2c,27
4676,1507075200,trading card,trading-card,1507075200,https://www.igdb.com/categories/trading-card,8c3ae0a5-0257-d77e-7b92-95390ab3654b,2
9655,1507680000,bone pile,bone-pile,1507680000,https://www.igdb.com/categories/bone-pile,45371d7d-83cb-0f6c-a0a3-6afc6517a9be,9
9610,1507680000,sheikah slate,sheikah-slate,1507680000,https://www.igdb.com/categories/sheikah-slate,36195e03-48c8-6dc7-a7c4-a207c000d918,1
4699,1507075200,4 player co-op,4-player-co-op,1507075200,https://www.igdb.com/categories/4-player-co-op,2bd2848d-b16d-5bb0-6531-f269557015d0,17
4767,1507075200,resource gathering,resource-gathering,1507075200,https://www.igdb.com/categories/resource-gathering,15683503-70a6-186e-551b-f661122a74a9,13
20791,1528848000,far cry 3 game,far-cry-3-game,1528848000,https://www.igdb.com/categories/far-cry-3-game,19313c65-36cd-e408-b0f6-830c1febb414,1
18823,1528848000,uncharted ps4,uncharted-ps4,1528848000,https://www.igdb.com/categories/uncharted-ps4,47deeceb-6758-a1a3-4d01-c5be06cd0554,1
18822,1528848000,uncharted 4 release date,uncharted-4-release-date,1528848000,https://www.igdb.com/categories/uncharted-4-release-date,b0765f95-2a2d-2757-4b15-6d0b6a9128ed,1
6838,1507248000,tin can,tin-can,1507248000,https://www.igdb.com/categories/tin-can,2c6a27cd-60a4-bddd-c93b-0ec6123c82e5,18
5855,1507248000,butterfly,butterfly,1507248000,https://www.igdb.com/categories/butterfly,8905717d-1da8-c57e-43b3-f55b1f63e748,19
4867,1507161600,using dialogue to avoid combat,using-dialogue-to-avoid-combat,1507161600,https://www.igdb.com/categories/using-dialogue-to-avoid-combat,987eb5d7-078a-a903-4ec8-9c3d924659e4,9
8923,1507507200,winchester model 1897,winchester-model-1897,1507507200,https://www.igdb.com/categories/winchester-model-1897,0bb695ad-55c2-7623-ea87-c8cc17503568,7
26369,1602547200,death defying,death-defying,1602547200,https://www.igdb.com/categories/death-defying,19b9d07c-aaf1-1411-541a-c9aa420872c3,1
29810,1628683385,link - the hero of the wild incarnation (zelda character),link-the-hero-of-the-wild-incarnation-zelda-character,1628683385,https://www.igdb.com/categories/link-the-hero-of-the-wild-incarnation-zelda-character,172624cf-ebe0-202f-4fae-ac6dc2ecc5a6,1
32565,1647699734,calamity ganon,calamity-ganon,1647699734,https://www.igdb.com/categories/calamity-ganon,3a0d73ea-403a-42b8-48b2-0383b2c4d2f7,1
